PA_Floor_A,PA_Floor_B,ID_10m,PM25,TempC,RH,CO2
9.628,9.692,9/11/2020 12:30:00 AM,4.289427753,25.45,36,547.5
9.852,8.852,9/11/2020 12:40:00 AM,4.126380694,25.1,36,546.5
8.83,8.406,9/11/2020 12:50:00 AM,3.786559892,25.1,36,544.5
8.392,7.824,9/11/2020 1:00:00 AM,3.671139211,25.05,36,543
7.838,8.198,9/11/2020 1:10:00 AM,3.505602685,25.05,36,540.5
7.954,7.762,9/11/2020 1:20:00 AM,3.460512352,25.35,36,539
8.458,7.966,9/11/2020 1:30:00 AM,3.685218512,25.6,35.5,537.5
9.624,9.332,9/11/2020 1:40:00 AM,4.485295046,25.7,35,533
10.656,10.668,9/11/2020 1:50:00 AM,4.684177540,25.75,35,530.5
12.618,11.194,9/11/2020 2:00:00 AM,5.209445417,25.9,35,527
13.958,13.246,9/11/2020 2:10:00 AM,5.941789482,26.1,35,523.5
14.996,14.322,9/11/2020 2:20:00 AM,6.527740352,26.1,35,520.5
17.616,16.808,9/11/2020 2:30:00 AM,7.335650565,26.2,35,517.5
18.714,18.236,9/11/2020 2:40:00 AM,8.047209391,26.2,35,515.5
22.394,19.79,9/11/2020 2:50:00 AM,8.622232362,26.25,35,514
24.188,22.854,9/11/2020 3:00:00 AM,9.604137898,26.35,35,513.5
26.572,24.042,9/11/2020 3:10:00 AM,10.365865352,26.35,35,509.5
28.2,26.154,9/11/2020 3:20:00 AM,11.583804905,26.4,35,508
31.098,28.618,9/11/2020 3:30:00 AM,12.511781922,26.4,35,507.5
33.736,29.662,9/11/2020 3:40:00 AM,13.362293840,26.45,35,506
35.548,32.754,9/11/2020 3:50:00 AM,14.120745591,26.5,35,504.5
37.276,33.202,9/11/2020 4:00:00 AM,14.742580635,26.4,35,503
38.484,34.34,9/11/2020 4:10:00 AM,15.114227639,26.4,35,502.5
38.952,35.84,9/11/2020 4:20:00 AM,15.541507334,26.4,35,503
39.698,36.426,9/11/2020 4:30:00 AM,16.089814508,26.5,35,502.5
41.56,36.904,9/11/2020 4:40:00 AM,16.649555586,26.6,35,502
43.46,39.36,9/11/2020 4:50:00 AM,17.053126016,26.5,35,502.5
44.122,40.074,9/11/2020 5:00:00 AM,17.452722553,26.55,35,501
45.814,40.594,9/11/2020 5:10:00 AM,18.019413748,26.55,35,501.5
46.52,42.514,9/11/2020 5:20:00 AM,18.431630356,26.5,35,502
48.32,43.538,9/11/2020 5:30:00 AM,18.649924081,26.55,35,502.5
49.092,44.734,9/11/2020 5:40:00 AM,19.145283548,26.6,35,501
50.388,45.308,9/11/2020 5:50:00 AM,19.678192766,26.55,35,502.5
52.298,46.36,9/11/2020 6:00:00 AM,19.856839248,26.6,35,503
51.862,47.814,9/11/2020 6:10:00 AM,20.644607571,26.6,35,503.5
54.504,48.312,9/11/2020 6:20:00 AM,20.887940888,26.65,35,503
55.838,49.528,9/11/2020 6:30:00 AM,21.442417080,26.6,35,502.5
57.088,49.346,9/11/2020 6:40:00 AM,21.827763487,26.65,35,502.5
57.564,51.806,9/11/2020 6:50:00 AM,22.085638708,26.65,35,502.5
59.432,53.444,9/11/2020 7:00:00 AM,22.837442694,26.6,35,504
60.648,54.364,9/11/2020 7:10:00 AM,23.211302441,26.6,35,504
62.934,55.92,9/11/2020 7:20:00 AM,23.821015129,26.65,35,504
64.624,57.064,9/11/2020 7:30:00 AM,24.220908196,26.65,35,504
64.954,58.21,9/11/2020 7:40:00 AM,24.771011707,26.65,35,503.5
67.096,59.722,9/11/2020 7:50:00 AM,25.280280230,26.7,35,502
67.978,59.62,9/11/2020 8:00:00 AM,25.676518129,26.65,35,502
68.084,61.204,9/11/2020 8:10:00 AM,25.980854714,26.65,35,501
69.236,61.228,9/11/2020 8:20:00 AM,26.328206945,26.65,35,501
69.762,62.286,9/11/2020 8:30:00 AM,26.736682882,26.65,35,500.5
70.33,62.196,9/11/2020 8:40:00 AM,26.933558217,26.7,35,500
71.568,63.046,9/11/2020 8:50:00 AM,27.394591794,26.7,35,499.5
72.724,63.59,9/11/2020 9:00:00 AM,27.895920465,26.7,35,499.5
73.966,64.478,9/11/2020 9:10:00 AM,28.427517866,26.7,35,500
76.486,65.174,9/11/2020 9:20:00 AM,29.485942573,26.65,36,499
76.492,67.266,9/11/2020 9:30:00 AM,30.849855507,26.65,36,500
79.076,68.494,9/11/2020 9:40:00 AM,32.404172864,26.6,36,499.5
79.772,70.222,9/11/2020 9:50:00 AM,34.356271607,26.65,36,498
82.316,72.368,9/11/2020 10:00:00 AM,36.383756160,26.7,36,497
83.938,73.598,9/11/2020 10:10:00 AM,37.841380371,26.7,36,497.5
87.348,74.934,9/11/2020 10:20:00 AM,39.676347957,26.7,36,495.5
88.404,76.95,9/11/2020 10:30:00 AM,41.214915682,26.7,36,495
90.048,78.096,9/11/2020 10:40:00 AM,42.519689084,26.7,36,494.5
92.032,78.748,9/11/2020 10:50:00 AM,43.844433573,26.6,36,495
88.846,79.402,9/11/2020 11:00:00 AM,44.571569067,26.6,36,494.5
92.942,79.17,9/11/2020 11:10:00 AM,45.114038077,26.7,36,494
92.428,81.248,9/11/2020 11:20:00 AM,45.919955954,26.7,36,492.5
93.512,79.844,9/11/2020 11:30:00 AM,46.634853969,26.6,36,492.5
92.956,81.13,9/11/2020 11:40:00 AM,47.276161087,26.65,36,491.5
95.172,81.476,9/11/2020 11:50:00 AM,47.753792289,26.6,36,490.5
92.252,79.952,9/11/2020 12:00:00 PM,47.600981296,26.5,37,491
88.598,78.704,9/11/2020 12:10:00 PM,47.787117154,26.4,37,488.5
89.91,77.608,9/11/2020 12:20:00 PM,47.700983451,26.15,38,489.5
90.864,78.324,9/11/2020 12:30:00 PM,48.609322905,26.1,38,490.5
90.786,78.898,9/11/2020 12:40:00 PM,49.676052107,25.85,39,492.5
90.332,77.518,9/11/2020 12:50:00 PM,49.362261014,25.6,39,494.5
88.462,76.496,9/11/2020 1:00:00 PM,49.755879346,25.3,40,494.5
88.258,77.266,9/11/2020 1:10:00 PM,49.248338640,25.25,40,493.5
88.172,75.52,9/11/2020 1:20:00 PM,49.171271261,25.15,40,493
89.144,75.202,9/11/2020 1:30:00 PM,49.401172287,25.1,41,492.5
89.796,75.996,9/11/2020 1:40:00 PM,49.452610475,25,41,494
86.752,72.192,9/11/2020 1:50:00 PM,47.851120063,25,41,494
85.494,72.784,9/11/2020 2:00:00 PM,47.611824582,25.1,40.5,494.5
85.526,73.626,9/11/2020 2:10:00 PM,48.140911490,25.2,40.5,495
85.238,71.484,9/11/2020 2:20:00 PM,48.198166892,25.2,40,495
85.886,71.352,9/11/2020 2:30:00 PM,48.482739959,25,41,494.5
86.588,72.618,9/11/2020 2:40:00 PM,49.501725117,24.8,41,499
90.396,74.98,9/11/2020 2:50:00 PM,52.641044486,24.8,41,500.5
94.392,78.382,9/11/2020 3:00:00 PM,55.669325541,24.85,41,499.5
95.424,79.202,9/11/2020 3:10:00 PM,57.499081734,24.7,41,501.5
96.496,81.606,9/11/2020 3:20:00 PM,59.670990867,24.75,41,501.5
99.572,83.73,9/11/2020 3:30:00 PM,62.220681417,24.7,41,501
102.694,85.352,9/11/2020 3:40:00 PM,64.329161555,24.7,41,498
103.436,86.912,9/11/2020 3:50:00 PM,65.207189742,24.8,41,499
106.842,88.266,9/11/2020 4:00:00 PM,67.316231259,24.7,41,498
107.826,88.786,9/11/2020 4:10:00 PM,67.923579773,24.65,41.5,500
108.846,90.04,9/11/2020 4:20:00 PM,69.572524259,24.6,42,500
107.894,89.73,9/11/2020 4:30:00 PM,68.642591645,24.6,42,501
108.594,90.25,9/11/2020 4:40:00 PM,70.374106373,24.45,42,502
109.772,90.814,9/11/2020 4:50:00 PM,71.001904849,24.4,42,504
110.638,93.086,9/11/2020 5:00:00 PM,72.803751221,24.4,42,504.5
114.132,95.814,9/11/2020 5:10:00 PM,74.641477242,24.4,42,505.5
117.092,97.894,9/11/2020 5:20:00 PM,76.837066758,24.35,42,509.5
120.034,100.568,9/11/2020 5:30:00 PM,77.988206727,24.4,42,511
122.776,102.544,9/11/2020 5:40:00 PM,80.252322957,24.4,42,512
127.544,103.134,9/11/2020 5:50:00 PM,82.796341469,24.3,42,511
126.066,106.206,9/11/2020 6:00:00 PM,84.545668083,24.4,42,510.5
128.958,106.634,9/11/2020 6:10:00 PM,85.503355732,24.4,42,511.5
132.426,110.286,9/11/2020 6:20:00 PM,86.773665240,24.3,42,511.5
134.514,112.842,9/11/2020 6:30:00 PM,88.381512685,24.4,42,511.5
138.87,114.714,9/11/2020 6:40:00 PM,90.439669155,24.4,42,511.5
140.002,116.796,9/11/2020 6:50:00 PM,92.124282848,24.35,42,511.5
143.694,121.224,9/11/2020 7:00:00 PM,94.110593603,24.4,42,511.5
151.824,126.322,9/11/2020 7:10:00 PM,97.768055937,24.4,42,512
158.186,130.89,9/11/2020 7:20:00 PM,101.657091434,24.4,42,512.5
165.746,138.852,9/11/2020 7:30:00 PM,106.105601735,24.35,42,512
175.528,145.734,9/11/2020 7:40:00 PM,110.955049730,24.3,41.5,511.5
184.446,153.836,9/11/2020 7:50:00 PM,116.368274809,24.4,41,511
187.538,156.388,9/11/2020 8:00:00 PM,119.781132536,24.4,41,512.5
188.97,158.256,9/11/2020 8:10:00 PM,119.545129945,24.35,41,511.5
188.482,157.938,9/11/2020 8:20:00 PM,119.363006498,24.5,40,510.5
185.472,156.748,9/11/2020 8:30:00 PM,118.378100151,24.35,40,509
185.448,154.682,9/11/2020 8:40:00 PM,117.656240858,24.3,40,506.5
184.022,155.326,9/11/2020 8:50:00 PM,116.645868318,24.35,40,507
184.262,156.36,9/11/2020 9:00:00 PM,117.545647936,24.4,39.5,506
184.852,156.758,9/11/2020 9:10:00 PM,117.958273450,24.4,39,503
187.3,156.66,9/11/2020 9:20:00 PM,119.284484720,24.4,39,503
190.882,161.056,9/11/2020 9:30:00 PM,122.450143979,24.4,39,501
192.012,160.416,9/11/2020 9:40:00 PM,122.781530671,24.45,39,500
189.15,160.024,9/11/2020 9:50:00 PM,122.677999099,24.45,39,499
187.556,159.932,9/11/2020 10:00:00 PM,121.541900860,24.5,39,497.5
186.584,157.974,9/11/2020 10:10:00 PM,120.900857168,24.55,39,497
183.188,155.23,9/11/2020 10:20:00 PM,119.715392606,24.6,39,497
179.808,154.258,9/11/2020 10:30:00 PM,118.109541032,24.6,39,497
178.722,154.046,9/11/2020 10:40:00 PM,116.272436342,24.65,39,496
176.626,149.638,9/11/2020 10:50:00 PM,116.309838273,24.6,39,496.5
177.438,147.814,9/11/2020 11:00:00 PM,115.892127625,24.6,39,497.5
173.398,146.962,9/11/2020 11:10:00 PM,114.952431489,24.6,39.5,495
170.322,143.592,9/11/2020 11:20:00 PM,112.843749022,24.65,40,492.5
167.056,142.182,9/11/2020 11:30:00 PM,111.781249612,24.65,40,492
167.028,141.522,9/11/2020 11:40:00 PM,110.488424761,24.75,40,491
164.162,141.194,9/11/2020 11:50:00 PM,109.210185774,24.75,40,490
162.336,138.932,9/12/2020 12:00:00 AM,108.509607324,24.9,40,488
161.312,136.8,9/12/2020 12:10:00 AM,107.857249098,24.9,39.5,487
160.038,133.154,9/12/2020 12:20:00 AM,105.904099269,24.75,40,488
156.608,132.52,9/12/2020 12:30:00 AM,105.172539279,24.65,40.5,489.5
155.2,132.306,9/12/2020 12:40:00 AM,105.149634251,24.65,41,489
153.604,131.076,9/12/2020 12:50:00 AM,104.595555652,24.65,41,490
153.732,130.492,9/12/2020 1:00:00 AM,104.044108670,24.7,40,487.5
153.684,130.594,9/12/2020 1:10:00 AM,104.269851474,24.7,41,487
150.782,131.002,9/12/2020 1:20:00 AM,103.748304792,24.7,40.5,488.5
147.864,129.634,9/12/2020 1:30:00 AM,103.028749949,24.85,40,488
139.55,123.11,9/12/2020 1:40:00 AM,97.001687165,25.5,39,487.5
130.098,113.624,9/12/2020 1:50:00 AM,91.051679506,25.6,39,484.5
119.054,105.2,9/12/2020 2:00:00 AM,83.145574193,25.7,38,483.5
115.84,100.516,9/12/2020 2:10:00 AM,81.823521247,25.85,38,482
116.54,101.794,9/12/2020 2:20:00 AM,81.431955100,25.85,38,480
118.076,102.088,9/12/2020 2:30:00 AM,83.696617633,25.95,38,478.5
118.12,103.07,9/12/2020 2:40:00 AM,84.553426530,26.05,38,477.5
122.652,106.142,9/12/2020 2:50:00 AM,85.448429240,26.1,38,477
122.028,106.188,9/12/2020 3:00:00 AM,86.565809224,26.1,38,476
123.038,107.094,9/12/2020 3:10:00 AM,88.081507642,26.15,38,477
124.67,109.608,9/12/2020 3:20:00 AM,88.500381652,26.2,37,477
127.69,110.78,9/12/2020 3:30:00 AM,89.290861426,26.2,37.5,476
130.374,113.238,9/12/2020 3:40:00 AM,90.416696674,26.2,37.5,476
131.864,114.662,9/12/2020 3:50:00 AM,92.991910599,26.2,37.5,476
133.61,116.624,9/12/2020 4:00:00 AM,93.965137286,26.25,37.5,476
137.032,119.63,9/12/2020 4:10:00 AM,95.700453171,26.2,37,476.5
140.296,121.106,9/12/2020 4:20:00 AM,97.247738314,26.3,37,474.5
143.324,123.546,9/12/2020 4:30:00 AM,99.035098488,26.3,37.5,474
142.97,124.308,9/12/2020 4:40:00 AM,101.350370132,26.3,37,474.5
147.354,126.794,9/12/2020 4:50:00 AM,102.943094411,26.25,37.5,473.5
149.566,130.048,9/12/2020 5:00:00 AM,104.957618506,26.3,37,474
151.48,131.166,9/12/2020 5:10:00 AM,107.715535257,26.3,37.5,473.5
155.718,133.888,9/12/2020 5:20:00 AM,112.182810061,26.3,37,472.5
159.604,138.386,9/12/2020 5:30:00 AM,115.276014834,26.3,37,472
164,140.068,9/12/2020 5:40:00 AM,117.924206105,26.3,38,471.5
164.014,143.172,9/12/2020 5:50:00 AM,120.823503633,26.2,38,472
167.142,143.736,9/12/2020 6:00:00 AM,123.613281417,26.25,38,470.5
170.5,146.66,9/12/2020 6:10:00 AM,124.728224005,26.25,38,471.5
175.222,147.536,9/12/2020 6:20:00 AM,125.897407786,26.25,38,471
176.634,153.544,9/12/2020 6:30:00 AM,129.707272638,26.3,38,471
177.834,152.68,9/12/2020 6:40:00 AM,131.634479915,26.25,38,472
181.09,155.272,9/12/2020 6:50:00 AM,134.992500441,26.25,38,472
183.172,156.464,9/12/2020 7:00:00 AM,134.505077598,26.25,38,471
183.94,157.974,9/12/2020 7:10:00 AM,137.460225478,26.35,37,470
186.64,161.082,9/12/2020 7:20:00 AM,137.681225214,26.3,37.5,470.5
187.654,160.526,9/12/2020 7:30:00 AM,139.784766207,26.25,38,469
189.728,161.868,9/12/2020 7:40:00 AM,138.879675963,26.25,38,469
191.04,162.776,9/12/2020 7:50:00 AM,140.634960137,26.3,38,470.5
190.906,163.248,9/12/2020 8:00:00 AM,140.855135576,26.3,37.5,470
192.778,163.882,9/12/2020 8:10:00 AM,140.880799879,26.3,37.5,470.5
193.22,165.278,9/12/2020 8:20:00 AM,141.055343895,26.3,37,470
193.256,164.892,9/12/2020 8:30:00 AM,141.340080673,26.3,37.5,469
194.504,165.108,9/12/2020 8:40:00 AM,140.685139824,26.3,37.5,469.5
193.476,165.844,9/12/2020 8:50:00 AM,140.875871668,26.3,37.5,469
191.16,166.506,9/12/2020 9:00:00 AM,141.541216895,26.3,37,469
191.822,164.354,9/12/2020 9:10:00 AM,140.233370399,26.3,37,468.5
191.35,164.194,9/12/2020 9:20:00 AM,141.057887390,26.3,38,469
192.144,163.708,9/12/2020 9:30:00 AM,139.581170341,26.3,38,469
191.486,164.152,9/12/2020 9:40:00 AM,139.492488898,26.3,37.5,468.5
191.252,162.46,9/12/2020 9:50:00 AM,138.696879726,26.3,38,470.5
190.248,161.886,9/12/2020 10:00:00 AM,136.918186502,26.25,38,470.5
189.95,161.074,9/12/2020 10:10:00 AM,136.895606275,26.2,38,471
188.98,159.964,9/12/2020 10:20:00 AM,136.951510350,26.2,38,471
188.344,158.678,9/12/2020 10:30:00 AM,136.343458536,26.3,38,471.5
186.63,158.852,9/12/2020 10:40:00 AM,135.997691310,26.3,38,471
183.5,156.266,9/12/2020 10:50:00 AM,134.191516751,26.3,38,471
182.65,154.144,9/12/2020 11:00:00 AM,133.802136677,26.25,38,472
183.192,153.784,9/12/2020 11:10:00 AM,132.571219378,26.2,38,471.5
181.632,153.368,9/12/2020 11:20:00 AM,130.835863322,26.2,38,471.5
179.164,151.024,9/12/2020 11:30:00 AM,129.770259090,26.15,38,472
178.94,148.678,9/12/2020 11:40:00 AM,129.336419116,26.2,38,470.5
176.018,147.712,9/12/2020 11:50:00 AM,128.190911955,26.1,38,472
174.556,146.938,9/12/2020 12:00:00 PM,128.850709394,26.1,38,471.5
173.086,146.606,9/12/2020 12:10:00 PM,127.979045181,26.15,38,473.5
171.878,144.916,9/12/2020 12:20:00 PM,126.446904763,26.05,38,473
169.692,141.504,9/12/2020 12:30:00 PM,126.879724873,26.1,38,473
169.29,142.314,9/12/2020 12:40:00 PM,125.612932527,26.1,38,473.5
167.77,139.776,9/12/2020 12:50:00 PM,125.571610451,26.1,38,474.5
164.242,139.944,9/12/2020 1:00:00 PM,123.962024562,26.1,38,474
163.876,137.918,9/12/2020 1:10:00 PM,124.054187547,26.15,38,473.5
162.912,137.154,9/12/2020 1:20:00 PM,123.610940406,26.05,38,474
162.17,134.446,9/12/2020 1:30:00 PM,123.539379905,26.2,38,474.5
160.674,134.784,9/12/2020 1:40:00 PM,121.911427869,26.15,38,474.5
158.962,132.846,9/12/2020 1:50:00 PM,123.055994212,26.2,38,475
156.324,132.884,9/12/2020 2:00:00 PM,122.508423949,26.2,38,476
156.36,131.36,9/12/2020 2:10:00 PM,120.945196199,26.05,38,475.5
155.494,129.978,9/12/2020 2:20:00 PM,121.639403099,26,38,476
154.8,129.838,9/12/2020 2:30:00 PM,121.783430772,26,38,477
154.978,128.568,9/12/2020 2:40:00 PM,121.299807052,26.1,38,477
152.1,127.832,9/12/2020 2:50:00 PM,120.658617117,25.95,38,477
151.964,127.21,9/12/2020 3:00:00 PM,118.948677727,26.05,38,477.5
152.034,127.41,9/12/2020 3:10:00 PM,119.587495276,26,38,478.5
149.618,128.134,9/12/2020 3:20:00 PM,118.779219658,25.95,38,478.5
148.776,126.194,9/12/2020 3:30:00 PM,118.770329529,25.8,38,479.5
148.954,125.672,9/12/2020 3:40:00 PM,120.117264763,25.9,38,478.5
149.202,124.482,9/12/2020 3:50:00 PM,120.106036291,25.75,38,478
149.072,124.84,9/12/2020 4:00:00 PM,119.207968091,25.8,38,480
148.814,124.046,9/12/2020 4:10:00 PM,121.001432729,25.95,38,480.5
148.888,122.712,9/12/2020 4:20:00 PM,120.300138622,25.95,38,480.5
146.54,121.5,9/12/2020 4:30:00 PM,121.611715288,25.95,38,480.5
147.01,123.42,9/12/2020 4:40:00 PM,120.383932660,25.9,38,481.5
147.598,122.15,9/12/2020 4:50:00 PM,121.040021133,26,38,481
147.59,123.28,9/12/2020 5:00:00 PM,121.622075452,26,38,481
145.924,123.826,9/12/2020 5:10:00 PM,122.302382067,26.1,38,480.5
146.266,121.922,9/12/2020 5:20:00 PM,124.013474038,26.1,38,480.5
146.48,122.768,9/12/2020 5:30:00 PM,123.659978698,26.2,38,480.5
145.584,122.312,9/12/2020 5:40:00 PM,124.497220204,26.15,38,480.5
146.136,122.456,9/12/2020 5:50:00 PM,124.237624361,26.1,38,481.5
145.872,122.68,9/12/2020 6:00:00 PM,125.539514010,26.05,38,482
145.802,122.828,9/12/2020 6:10:00 PM,126.215406451,26.05,38,481
147.062,123.092,9/12/2020 6:20:00 PM,126.290834899,26.15,38,482
144.534,121.468,9/12/2020 6:30:00 PM,127.468937386,26.1,38,480.5
145.682,121.828,9/12/2020 6:40:00 PM,127.862391195,26.1,38,480.5
145.43,122.746,9/12/2020 6:50:00 PM,129.266662580,26.2,38,481
145.106,123.81,9/12/2020 7:00:00 PM,128.950233615,26.2,38,480.5
145.658,122.324,9/12/2020 7:10:00 PM,131.051669971,26.15,38,480.5
145.47,122.556,9/12/2020 7:20:00 PM,131.038584041,26.2,38,482
146.546,123.102,9/12/2020 7:30:00 PM,131.845374623,26.1,38,481.5
146.192,124.494,9/12/2020 7:40:00 PM,131.694450352,26.15,38,481.5
146.296,125.738,9/12/2020 7:50:00 PM,133.388856932,26.2,38,481
146.126,125.124,9/12/2020 8:00:00 PM,133.744912294,26.15,38,481
145.914,123.136,9/12/2020 8:10:00 PM,133.563937386,26.15,38,482
146.12,124.94,9/12/2020 8:20:00 PM,134.579467800,26.15,38,482
147.852,123.626,9/12/2020 8:30:00 PM,134.875993843,26.15,38,483
147.626,127.096,9/12/2020 8:40:00 PM,135.550692362,26.15,38,484.5
148.024,125.53,9/12/2020 8:50:00 PM,134.317860653,26.15,38,483.5
147.838,125.586,9/12/2020 9:00:00 PM,135.258956906,26.2,38,484
147.932,127.41,9/12/2020 9:10:00 PM,135.527192546,26.15,38,484.5
148.518,125.224,9/12/2020 9:20:00 PM,134.985346545,26.1,38,484
147.978,126.78,9/12/2020 9:30:00 PM,136.000752250,26.2,38,485.5
147.816,125.418,9/12/2020 9:40:00 PM,135.493285835,26.2,38,486
147.792,126.84,9/12/2020 9:50:00 PM,134.813769575,26.2,38,486
146.38,126.02,9/12/2020 10:00:00 PM,134.408690439,26.2,38,486
147.86,126.842,9/12/2020 10:10:00 PM,134.483284242,26.2,38,484.5
147.406,127.636,9/12/2020 10:20:00 PM,132.711840996,26.15,38,486
148.148,127.088,9/12/2020 10:30:00 PM,133.923123630,26.2,38,486
147.888,126.762,9/12/2020 10:40:00 PM,132.707642958,26.15,38,486.5
146.896,125.846,9/12/2020 10:50:00 PM,133.759743456,26.2,38,486
146.196,124.91,9/12/2020 11:00:00 PM,131.897377623,26.2,38,486
147.056,124.816,9/12/2020 11:10:00 PM,132.435426154,26.2,38,486.5
145.204,125.452,9/12/2020 11:20:00 PM,132.285371639,26.2,38,486
145.822,126.41,9/12/2020 11:30:00 PM,131.570851818,26.2,38,486
146.008,125.374,9/12/2020 11:40:00 PM,131.897120756,26.2,38,486
146.158,126.22,9/12/2020 11:50:00 PM,131.756109961,26.2,38,485.5
